county_fips,risk_score,expected_annual_loss_score,social_vulnerability_score,community_resilience_score,hazard_specific_mean_score
13289,8.492366412213741,3.96039603960396,96.05597964,47.105597964376585,80077.10710695326
13291,52.48091603053435,40.90346534653465,85.46437659,21.087786259541986,266742.30735956796
13293,17.14376590330789,17.790841584158414,48.02798982,39.12213740458015,110382.79262095634
13295,72.01017811704835,72.3700495049505,40.74427481,20.865139949109416,776939.9355827731
13297,54.961832061068705,62.77846534653465,18.92493639,45.29262086513995,326159.5302399981
13299,49.36386768447837,42.51237623762376,78.05343511,81.1704834605598,339293.37836600223
13301,5.311704834605599,1.82549504950495,97.67811705,22.55089058524173,49979.17366445862
13303,23.759541984732824,18.03836633663366,73.72773537,26.908396946564885,169326.85014670948
13305,44.62468193384224,38.86138613861386,72.29643766,48.50508905852418,333149.68709622644
13307,2.44910941475827,1.361386138613861,81.80661578,9.255725190839694,58603.821874273024
13309,6.424936386768448,2.506188118811882,90.39440204,6.1704834605597965,65470.22564346231
13311,45.73791348600509,48.54579207920792,40.20356234,23.25063613231552,333775.4385777084
13313,81.48854961832062,78.52722772277228,59.03307888,12.022900763358779,1022424.5059441888
13315,13.16793893129771,9.52970297029703,72.7735369,23.02798982188295,146227.3597796018
13317,12.913486005089059,7.332920792079207,82.34732824,12.436386768447836,109174.34338241986
13319,4.643765903307888,4.146039603960396,47.10559796,35.11450381679389,67918.96138982377
13321,36.48218829516539,29.05321782178218,74.84096692,19.81552162849873,286786.6463082984
15001,98.50508905852418,98.36014851485149,56.77480916,56.6793893129771,5967793.885635528
15003,98.75954198473282,99.04084158415841,25.89058524,62.62722646310432,5618576.276090602
15005,0.095419847328244,0.092821782178218,78.53053435,99.93638676844783,3645.363493649516
15007,84.44656488549617,86.47896039603961,22.5826972,85.08269720101781,394523.5771973619
15009,93.12977099236642,93.2549504950495,41.28498728,86.41857506361323,2311555.3579687276
16001,87.75445292620864,91.98638613861387,10.62340967,92.23918575063614,1738264.8230114463
16003,39.56743002544529,35.58168316831683,60.55979644,8.587786259541986,248509.2043780752
16005,66.88931297709924,73.39108910891089,17.90712468,59.16030534351145,847870.5570982153
16007,6.583969465648855,12.840346534653465,10.62340967,42.93893129770993,75883.9727106654
16009,19.87913486005089,19.399752475247524,52.13104326,18.765903307888042,41666.60059832395
16011,60.14631043256997,65.40841584158416,27.13104326,27.958015267175572,525010.1575270528
16013,65.36259541984732,70.85396039603961,21.50127226,27.449109414758272,254197.61543588148
16015,48.918575063613225,52.90841584158416,33.2697201,13.231552162849871,355837.94561207783
16017,77.29007633587787,76.91831683168317,44.94274809,33.71501272264631,181094.44510543378
16019,82.41094147582697,87.0049504950495,12.18193384,92.39821882951654,1361821.014757686
16021,26.08142493638677,21.132425742574256,65.10814249,5.216284987277354,62675.67826112193
16023,4.421119592875318,3.991336633663366,45.70610687,13.16793893129771,44976.73125124118
16025,5.979643765903308,5.321782178217822,46.34223919,36.9910941475827,21921.09912693637
16027,71.72391857506362,77.35148514851485,18.44783715,42.36641221374045,422064.6587717352
16029,7.220101781170484,12.561881188118813,13.39058524,14.853689567430026,95720.50711478124
16031,43.57506361323155,52.042079207920786,22.42366412,20.833333333333336,286432.45696027274
16033,0.763358778625954,1.237623762376238,10.62340967,0.1590330788804071,17170.167198398092
16035,46.9147582697201,35.76732673267327,81.01145038,9.287531806615776,212612.5495497517
16037,52.41730279898219,37.31435643564357,91.60305344,9.955470737913485,99897.67661536699
16039,51.972010178117046,63.08787128712871,12.18193384,8.078880407124682,560406.5443613812
16041,7.633587786259542,14.480198019801978,10.62340967,22.900763358778626,90180.5446089
16043,38.26335877862596,53.0940594059406,10.62340967,17.779898218829516,246931.4618555407
16045,34.44656488549619,39.38737623762376,36.06870229,29.198473282442748,279195.14399134036
16047,25.44529262086514,28.248762376237625,36.76844784,3.435114503816794,218165.02889898673
16049,78.37150127226464,73.32920792079209,64.56743003,9.096692111959287,868662.8181218832
16051,40.108142493638674,55.414603960396036,10.62340967,39.726463104325695,405266.29981585266
16053,21.469465648854964,16.274752475247524,68.86132316,3.0852417302798982,125783.0089469702
16055,78.97582697201018,82.08539603960396,23.40966921,46.596692111959285,533412.4238056545
16057,33.26972010178117,46.070544554455445,14.94910941,43.06615776081425,204104.47043088128
16059,41.4440203562341,40.222772277227726,51.43129771,4.961832061068702,144839.91504917177
16061,3.085241730279898,2.227722772277227,60.81424936,3.4033078880407124,39439.51019549929
16063,9.064885496183205,8.323019801980198,46.5648855,1.0178117048346056,101857.62071318287
16065,58.61959287531806,64.38737623762376,25.89058524,57.76081424936387,515658.5427747987
16067,20.483460559796438,24.69059405940594,31.74300254,5.597964376590331,143741.07764066363
16069,32.98346055979644,50.742574257425744,10.62340967,55.3117048346056,128902.35434456139
16071,1.399491094147583,2.351485148514851,10.62340967,24.61832061068702,42158.52007858878
16073,44.11577608142493,28.74381188118812,86.22773537,0.9541984732824428,158751.7430752702
16075,17.111959287531807,26.361386138613863,15.42620865,11.068702290076336,118507.54678937724
16077,16.921119592875318,22.49381188118812,25.06361323,2.067430025445293,230627.45203665746
16079,62.849872773536894,60.51980198019802,53.4351145,9.860050890585242,44283.9937006207
16081,29.452926208651398,42.66707920792079,13.39058524,23.091603053435115,212522.13782529157
16083,46.94656488549619,54.146039603960396,24.90458015,47.13740458015267,313893.1631831234
16085,55.62977099236641,59.46782178217822,32.02926209,64.15394402035624,403671.3198490394
16087,30.311704834605596,24.00990099009901,69.97455471,6.997455470737914,180483.69999739787
17001,64.18575063613231,68.7190594059406,29.6437659,92.01653944020356,617441.4747561401
17003,44.083969465648856,33.01361386138614,86.76844784,42.43002544529262,281982.4053810691
17005,36.22773536895674,39.35643564356436,43.73409669,76.78117048346056,312882.3499713252
17007,57.347328244274806,62.5,27.89440204,72.2328244274809,393419.3099383507
17009,4.739185750636132,5.600247524752476,33.55597964,71.08778625954199,98937.77667366232
17011,62.27735368956743,64.26361386138613,41.69847328,80.08905852417303,501744.30106126406
17013,6.075063613231553,8.879950495049505,17.77989822,74.96819338422391,64906.67434459341
17015,39.026717557251914,38.521039603960396,55.37531807,69.40203562340967,228238.21863919825
17017,38.645038167938935,42.698019801980195,38.74045802,76.65394402035624,357133.6543803078
17019,90.45801526717557,90.25371287128714,30.8524173,86.29134860050891,1945958.3617624077
17021,54.039440203562336,63.242574257425744,17.04834606,84.98727735368958,589659.5044448782
17023,27.32188295165394,30.167079207920793,42.68447837,67.1119592875318,211594.31732085938
17025,41.06234096692112,41.86262376237624,52.03562341,88.07251908396947,312793.21029252844
17027,65.5852417302799,70.38985148514851,27.63994911,88.77226463104326,631572.6997261714
17029,70.35623409669212,72.95792079207921,30.62977099,73.95038167938931,542097.895557873
17031,99.96819338422391,99.9690594059406,61.73664122,73.2824427480916,51867033.16726606
17033,37.02290076335878,48.63861386138614,17.23918575,75.50890585241731,281984.7108342836
17035,25.858778625954198,23.762376237623762,63.23155216,88.13613231552164,171917.92882067105
17037,80.82061068702289,82.76608910891089,29.19847328,75.85877862595419,905275.1391104861
17039,29.262086513994912,33.10643564356436,41.18956743,95.19720101781171,240523.59487223942
17041,62.11832061068703,59.777227722772274,57.91984733,63.13613231552163,497604.6493129661
17043,97.64631043256998,98.39108910891089,15.80788804,71.7557251908397,6441197.491882864
17045,34.9236641221374,41.089108910891085,32.56997455,70.26081424936386,313802.7264962153
17047,26.14503816793893,18.53341584158416,84.09669211,61.54580152671756,199693.41480877265
17049,53.7531806615776,61.386138613861384,22.96437659,95.0381679389313,495572.0387024647
17051,48.75954198473282,50.92821782178218,45.48346056,92.43002544529261,354782.20949228125
17053,26.208651399491096,30.105198019801982,39.21755725,91.79389312977099,184328.30503980265
17055,80.94783715012723,74.13366336633663,83.30152672,68.8295165394402,1084194.2759439747
17057,59.00127226463104,62.25247524752475,35.94147583,77.60814249363868,492603.4315554937
17059,33.87404580152672,21.472772277227723,91.28498728,17.17557251908397,199593.77125882663
17061,12.977099236641221,17.543316831683168,27.38549618,67.6208651399491,166357.65570842373
17063,66.50763358778626,83.72524752475248,10.62340967,99.49109414758269,941827.9780255556
17065,30.820610687022903,43.7190594059406,15.80788804,75.12722646310432,392948.6421227184
17067,31.075063613231553,28.18688118811881,64.82188295,61.35496183206107,256553.44212200245
17069,8.301526717557252,6.868811881188119,58.90585242,25.44529262086514,83617.89635275524
17071,17.525445292620866,12.685643564356436,77.06743003,37.11832061068702,122959.50619267314
17073,57.09287531806616,66.67698019801979,14.75826972,83.81043256997455,572987.326064268
17075,73.95038167938931,75.83539603960396,33.96946565,65.45801526717557,560875.6539252542
17077,87.11832061068702,83.69430693069307,76.59033079,65.20356234096693,1632079.2610198522
17079,20.419847328244277,35.117574257425744,11.38676845,74.61832061068702,199786.39254975072
17081,77.2264631043257,76.05198019801979,52.8307888,79.1030534351145,1081165.9664558661
17083,18.861323155216287,38.459158415841586,10.62340967,82.82442748091603,263048.42539686454
17085,51.30407124681934,52.103960396039604,48.7913486,59.541984732824424,307980.1628110785
17087,51.08142493638677,42.11014851485149,81.96564885,47.55089058524173,392373.56597097835
17089,94.59287531806616,95.60643564356435,16.98473282,63.74045801526718,3760641.3724454786
17091,88.23155216284987,87.4381188118812,49.96819338,83.7150127226463,821974.101950506
17093,80.24809160305344,88.33539603960396,10.62340967,96.02417302798982,1416139.9332179157
17095,57.156488549618324,56.745049504950494,49.80916031,65.99872773536896,485376.09370574774
17097,95.99236641221374,97.06064356435643,14.05852417,78.05343511450383,3805519.4269868745
17099,86.10050890585241,86.38613861386139,38.93129771,90.64885496183206,1094817.8304732314
17101,49.23664122137404,47.30816831683168,57.34732824,47.29643765903308,264159.45765614155
17103,54.38931297709924,61.78836633663366,23.15521628,82.72900763358778,362982.23086939397
17105,71.78753180661577,74.9690594059406,30.4389313,90.04452926208651,406563.2473227679
17107,58.11068702290076,61.045792079207914,38.35877863,82.1882951653944,513821.97299539496
17109,37.531806615776084,35.36509900990099,61.86386768,74.33206106870229,329110.4835958905
17111,90.77608142493638,93.84282178217822,10.62340967,84.00127226463104,2025057.648376647
17113,86.89567430025446,89.01608910891089,15.07633588,95.45165394402035,1777995.7876712882
17115,83.30152671755725,82.70420792079209,50.76335878,90.96692111959288,1051701.4763421575
17117,79.93002544529261,78.96039603960396,50.69974555,72.74173027989822,1128836.7897516943
17119,93.41603053435115,94.3069306930693,25.89058524,86.19592875318067,3826601.901310527
17121,77.13104325699746,73.08168316831683,68.57506361,96.50127226463104,893040.9416295956
17123,27.2264631043257,29.61014851485149,45.70610687,92.04834605597965,190542.1000926001
17125,43.034351145038165,43.13118811881188,52.92620865,68.73409669211196,281126.91330156074
17127,61.60941475826972,57.67326732673267,62.18193384,28.085241730279897,593454.7991700807
17129,28.68956743002545,26.67079207920792,62.08651399,83.49236641221374,216745.3605232206
17131,8.778625954198473,21.81311881188119,10.62340967,85.68702290076335,165371.6073330758
17133,41.85750636132315,64.57301980198021,10.62340967,94.94274809160305,558153.9502962844
17135,65.39440203562341,63.582920792079214,55.37531807,76.24045801526718,603203.4026254026
17137,71.11959287531806,71.00866336633663,46.02417303,78.14885496183206,793286.1360715883
17139,45.038167938931295,36.540841584158414,81.17048346,60.43256997455471,258723.33408244123
17141,71.08778625954199,77.44430693069307,17.46183206,86.06870229007633,565109.518800142
17143,90.68066157760815,89.32549504950495,49.96819338,93.57506361323156,2122300.9706451343
17145,72.07379134860051,68.8118811881188,64.05852417,82.22010178117048,869520.5134246895
17147,34.95547073791349,44.399752475247524,24.61832061,88.89949109414759,246323.6717360352
17149,30.343511450381676,33.725247524752476,41.88931298,54.770992366412216,236340.36446277445
17151,14.885496183206106,14.603960396039604,47.48727735,8.874045801526718,143111.46332605858
17153,49.04580152671756,38.304455445544555,82.41094148,16.539440203562343,441351.8978624923
17155,9.16030534351145,11.943069306930692,34.76463104,79.89821882951654,88748.96536611751
17157,78.62595419847328,76.94925742574257,55.75699746,80.18447837150127,1160629.5740310124
17159,46.660305343511446,43.038366336633665,66.85750636,88.29516539440203,344307.78166749387
17161,84.12849872773536,82.11633663366337,60.24173028,87.24554707379136,1199343.0345244478
17163,94.91094147582697,95.08044554455446,37.84987277,74.93638676844783,4094946.4539089813
17165,70.13358778625954,61.32425742574258,84.70101781,61.45038167938931,655965.0047756945
17167,91.69847328244275,91.89356435643565,32.02926209,92.20737913486005,2671582.147163814
17169,11.354961832061068,8.694306930693068,71.5648855,63.104325699745544,139979.13664738808
17171,2.767175572519084,7.209158415841584,10.62340967,82.76081424936386,90711.81720378798
17173,51.74936386768449,59.931930693069305,21.02417303,81.64758269720102,476507.1769862358
17175,7.251908396946565,11.138613861386139,20.22900763,83.23791348600508,107882.94786951167
17177,73.91857506361323,71.47277227722772,56.67938931,68.60687022900763,543495.9519380035
17179,84.19211195928753,86.10767326732673,23.21882952,94.49745547073792,1201244.4665941263
17181,55.37531806615776,50.15470297029702,68.543257,56.45674300254453,477556.4502245182
17183,78.81679389312977,74.5049504950495,70.19720102,86.99109414758269,787193.270265421
17185,24.84096692111959,24.78341584158416,52.60814249,56.234096692111954,202102.64067058358
17187,15.489821882951654,22.277227722772277,22.7735369,90.61704834605598,201914.1628536892
17189,55.152671755725194,57.271039603960396,42.11195929,98.50508905852418,553523.8050638326
17191,40.74427480916031,46.379950495049506,32.02926209,53.657760814249365,356477.83617416193
17193,54.26208651399491,50.309405940594054,66.25318066,78.5941475826972,438824.38378537184
17195,65.80788804071247,67.17202970297029,43.63867684,81.71119592875317,471066.6857064199
17197,97.264631043257,98.17450495049505,13.39058524,92.36641221374046,5764927.787589901
17199,85.7824427480916,84.4368811881188,55.37531807,78.18066157760815,1685325.9963820572
17201,92.36641221374046,92.48143564356435,38.93129771,68.54325699745547,2144031.6179448096
17203,39.91730279898219,63.21163366336634,10.62340967,96.0559796437659,328229.8274727301
18001,52.13104325699746,41.76980198019802,85.14631043,45.00636132315521,244585.47597900077
18003,90.83969465648855,90.50123762376238,35.52798982,78.4033078880407,1477275.1532544089
18005,70.86513994910942,75.5569306930693,23.05979644,78.53053435114504,500031.750228605
18007,4.866412213740458,6.064356435643564,28.30788804,67.93893129770993,80315.26987050776
18009,9.001272264631044,9.127475247524753,51.52671756,90.07633587786259,84754.25565746213
18011,43.225190839694655,68.44059405940595,10.62340967,98.2824427480916,335387.16304796044
18013,19.6882951653944,20.823019801980198,47.42366412,59.70101781170484,94510.33996314398
18015,29.64376590330789,43.16212871287129,13.39058524,67.43002544529261,168221.16215825995
18017,56.77480916030534,51.73267326732673,68.67048346,71.53307888040712,305717.7592974429
18019,81.36132315521628,84.96287128712872,17.77989822,65.42620865139949,1093333.5919363261
18021,27.035623409669213,37.22153465346535,19.72010178,76.94020356234097,217828.33321938384
18023,30.53435114503817,39.0779702970297,25.6043257,64.69465648854961,248303.110558355
18025,25.795165394402037,16.738861386138616,83.77862595,19.24300254452926,113069.39383718083
18027,58.81043256997456,50.773514851485146,77.63994911,39.94910941475827,348791.2524440643
18029,45.229007633587784,57.85891089108911,12.18193384,48.6323155216285,341895.45698328357
18031,23.123409669211195,42.883663366336634,10.62340967,78.72137404580153,199495.90429536413
18033,41.31679389312977,46.53465346534654,35.62340967,94.30661577608143,243787.88612807592
18035,76.33587786259542,75.5259900990099,49.33206107,82.41094147582697,530465.3205220838
18037,59.12849872773537,64.72772277227723,29.2302799,91.95292620865139,397790.4958200062
18039,83.7468193384224,83.38490099009901,45.32442748,61.1323155216285,1067083.1974799328
18041,33.49236641221374,34.4059405940594,51.78117048,57.729007633587784,165905.8058199684
18043,75.38167938931298,78.24876237623762,29.07124682,69.37022900763358,794740.2539855867
18045,21.246819338422394,27.320544554455445,28.08524173,46.11959287531807,211606.7820318916
18047,34.223918575063614,44.36881188118812,21.21501272,43.12977099236641,165193.17093108981
18049,20.197201017811707,22.18440594059406,45.32442748,74.84096692111959,188116.14179811024
18051,47.99618320610687,56.311881188118804,21.85114504,90.45801526717557,484907.48579098145
18053,69.40203562340967,65.34653465346535,67.90712468,69.21119592875317,464630.42763300496
18055,42.49363867684479,46.99876237623762,36.76844784,51.17684478371501,250366.0689368163
18057,88.80407124681933,92.94554455445545,10.62340967,93.12977099236642,1923933.9027906195
18059,44.02035623409669,64.85148514851485,10.62340967,89.82188295165395,316940.10038958164
18061,51.04961832061069,56.683168316831676,28.30788804,42.716284987277355,352695.06420786143
18063,76.81297709923665,86.29331683168317,10.62340967,91.47582697201018,894426.3051140455
18065,44.81552162849873,49.90717821782179,34.44656489,72.70992366412213,263622.6276648407
18067,63.67684478371501,65.81064356435643,40.77608142,87.88167938931298,511595.2923845864
18069,38.23155216284987,47.55569306930693,22.42366412,89.63104325699746,250746.566877862
18071,52.926208651399484,62.87128712871287,15.80788804,76.84478371501272,417770.2291142529
18073,32.82442748091603,44.83292079207921,16.98473282,62.59541984732825,224728.1758178987
18075,22.868956743002546,24.907178217821784,43.89312977,54.99363867684478,140285.99533929114
18077,48.282442748091604,53.186881188118804,33.55597964,68.00254452926208,305234.6014541119
18079,31.90203562340967,34.22029702970298,44.87913486,34.51017811704835,179014.63287186675
18081,74.6501272264631,84.65346534653465,10.62340967,87.8498727735369,816804.563019169
18083,55.3117048346056,58.539603960396036,37.21374046,84.38295165394402,448304.8726965497
18085,66.31679389312977,67.41955445544554,44.21119593,79.13486005089058,604147.8979834982
18087,62.40458015267175,44.18316831683168,99.17302799,5.7251908396946565,334277.9397444354
18089,95.92875318066157,95.48267326732673,48.72773537,73.31424936386769,3807571.5039981836
18091,78.88040712468194,78.34158415841584,48.69592875,82.60178117048346,848751.6481769481
18093,47.773536895674305,53.620049504950494,29.93002545,67.33460559796438,298994.8846599406
18095,77.25826972010178,76.54702970297029,49.10941476,67.58905852417303,585295.7806200736
18097,97.48727735368958,97.3700495049505,39.69465649,49.36386768447837,4892027.831647425
18099,41.603053435114504,50.18564356435643,22.5826972,64.79007633587787,322097.3129667618
18101,12.30916030534351,13.768564356435645,43.00254453,70.57888040712467,78689.048922497
18103,52.79898218829516,52.0730198019802,53.4351145,54.834605597964384,246578.18941459185
18105,75.98600508905852,78.55816831683168,30.08905852,61.86386768447837,614357.0093408162
18107,40.99872773536896,45.97772277227723,35.81424936,79.48473282442748,300178.7499215928
18109,63.48600508905853,69.18316831683168,23.69592875,72.48727735368958,420081.9379969435
18111,11.673027989821882,16.367574257425744,25.31806616,52.67175572519084,125261.02732931395
18113,44.24300254452926,45.66831683168317,48.69592875,71.2150127226463,297213.1138027974
18115,3.371501272264631,5.136138613861386,18.57506361,22.519083969465647,66397.23591225031
18117,40.48982188295165,40.34653465346535,52.03562341,52.13104325699746,241204.9194218257
18119,35.11450381679389,36.81930693069307,47.10559796,43.35241730279898,174045.42807175385
18121,27.576335877862597,25.89727722772277,58.52417303,43.63867684478372,183439.68905183804
18123,35.01908396946565,40.53217821782179,35.59160305,67.90712468193384,189374.72805497906
18125,19.24300254452926,17.82178217821782,60.24173028,58.87404580152672,143097.55546806843
18127,81.39312977099237,85.82920792079209,13.39058524,88.99491094147582,1120889.8577555884
18129,46.31043256997455,53.805693069306926,26.36768448,90.99872773536896,330860.61711139977
18131,11.195928753180661,13.706683168316832,39.47201018,74.10941475826972,115780.82282154282
18133,42.843511450381676,49.07178217821782,31.456743,70.8969465648855,295354.9691370013
18135,31.456743002544528,31.621287128712872,54.07124682,61.100508905852415,155127.3092382388
18137,46.78753180661578,48.26732673267327,45.70610687,56.61577608142494,286406.8867239334
18139,15.776081424936386,20.23514851485149,29.45292621,70.73791348600508,117453.12314674775
18141,85.81424936386769,86.26237623762376,37.21374046,89.98091603053436,1296211.2423188158
18143,22.264631043256998,29.950495049504948,23.34605598,39.53562340966921,216937.20649279552
18145,43.416030534351144,53.558168316831676,19.72010178,78.46692111959288,295949.3554761225
18147,39.408396946564885,44.461633663366335,34.98727735,67.55725190839695,256459.0646573636
18149,24.93638676844784,27.81559405940594,41.28498728,73.47328244274809,208518.41783476257
18151,27.19465648854962,35.30321782178218,25.6043257,69.46564885496184,190960.41801606715
18153,20.642493638676847,26.113861386138616,30.34351145,63.899491094147585,193448.88991115405
18155,11.60941475826972,14.047029702970299,33.74681934,8.142493638676845,103630.31963826108
18157,81.8384223918575,83.50866336633663,29.77099237,65.13994910941476,1108367.6023930623
18159,8.874045801526718,21.751237623762375,10.62340967,83.9058524173028,118366.32428370402
18161,5.216284987277354,9.900990099009901,10.62340967,20.642493638676847,92917.68505331263
18163,91.31679389312977,90.40841584158416,48.50508906,86.00508905852418,2425158.516012052
18165,23.44147582697201,24.566831683168317,49.68193384,74.20483460559797,161438.07648202052
18167,83.20610687022901,82.30198019801979,52.38549618,89.94910941475827,890633.5521952681
18169,40.966921119592875,43.100247524752476,47.39185751,93.6704834605598,263078.7782705992
18171,5.756997455470738,8.941831683168317,14.75826972,61.25954198473282,78836.71010753857
18173,65.10814249363868,71.72029702970298,19.72010178,86.83206106870229,527128.767478009
18175,40.93511450381679,44.92574257425743,37.46819338,36.86386768447837,267330.00419392495
18177,74.10941475826972,67.23391089108911,78.53053435,69.91094147582697,455421.56842911086
18179,22.83715012722646,33.47772277227723,17.77989822,85.75063613231552,161163.13280802598
18181,38.51781170483461,43.99752475247525,34.44656489,84.12849872773536,236008.11057760168
18183,24.58651399491094,33.53960396039604,22.42366412,87.02290076335878,191608.50825216383
19001,49.4910941475827,48.60767326732673,55.62977099,64.34478371501272,491011.8843062498
19003,20.35623409669211,26.45420792079208,28.08524173,58.333333333333336,250951.66820595175
19005,38.199745547073796,36.633663366336634,55.8524173,40.839694656488554,188083.22694565784
19007,41.18956743002545,36.10767326732673,69.97455471,60.01908396946565,327517.3160086174
19009,38.581424936386775,40.43935643564357,48.1870229,90.80788804071247,371209.2752272582
19011,28.816793893129773,52.41336633663366,10.62340967,92.68447837150127,256530.89179475527
19013,76.59033078880407,80.66212871287128,23.40966921,94.56106870229007,825985.445404536
19015,28.403307888040715,54.05321782178218,10.62340967,96.43765903307889,356097.02764922037
19017,24.55470737913486,51.29950495049505,10.62340967,98.02798982188295,277200.160554547
19019,24.045801526717558,45.63737623762376,10.62340967,87.72264631043257,198899.1404667297
19021,39.281170483460556,42.32673267326732,40.64885496,53.24427480916031,365987.73155693896
19023,27.099236641221374,49.62871287128713,10.62340967,89.40839694656488,256579.5511663718
19025,44.56106870229007,46.19430693069307,48.50508906,87.62722646310432,446918.82199615653
19027,57.601781170483456,64.66584158415841,22.96437659,94.72010178117048,670898.7473903118
19029,60.05089058524173,54.207920792079214,74.96819338,81.36132315521628,543817.1866019354
19031,21.501272264631044,43.84282178217821,10.62340967,91.06234096692111,247956.08714496894
19033,69.59287531806616,70.26608910891089,46.34223919,92.27099236641222,612491.8068417785
19035,34.12849872773537,37.84034653465346,42.68447837,81.77480916030534,273211.6153498565
19037,31.743002544529265,38.79950495049505,31.74300254,84.31933842239185,228362.0147498701
19039,18.384223918575064,34.900990099009896,10.62340967,60.33715012722646,289354.0710173586
19041,36.38676844783715,55.167079207920786,10.62340967,71.97837150127226,236384.8668653571
19043,42.20737913486005,49.56683168316832,27.63994911,63.70865139949109,203074.48684325197
19045,64.82188295165395,68.2549504950495,34.63740458,87.46819338422391,521078.4843710359
19047,60.846055979643765,65.93440594059405,28.14885496,23.346055979643765,583122.2777122866
19049,60.591603053435115,79.67202970297029,10.62340967,98.05979643765903,757331.2229144556
19051,50.349872773536894,39.851485148514854,80.75699746,7.7926208651399484,402947.0371887726
19053,23.60050890585242,25.711633663366335,43.00254453,41.06234096692112,243711.8276837796
19055,49.74554707379134,55.043316831683164,32.56997455,90.71246819338423,270733.7106965116
19057,55.78880407124682,59.4059405940594,34.44656489,89.24936386768448,433222.0928863874
19059,36.32315521628499,49.38118811881188,14.94910941,86.92748091603053,230491.11498709573
19061,63.58142493638677,80.63118811881188,10.62340967,96.94656488549617,753644.2408845053
19063,42.74809160305343,48.29826732673268,33.55597964,67.14376590330788,506585.9911513651
19065,50.89058524173028,50.21658415841584,55.40712468,73.82315521628499,290809.7995833781
19067,47.74173027989822,49.65965346534654,46.02417303,83.14249363867684,277169.7967585303
19069,21.946564885496183,38.49009900990099,10.62340967,51.68575063613231,304412.59830491134
19071,14.980916030534353,20.266089108910894,24.90458015,47.900763358778626,161273.02830534428
19073,31.774809160305345,42.790841584158414,20.22900763,95.16539440203562,393392.87256595993
19075,13.136132315521628,32.92079207920792,10.62340967,94.65648854961832,221179.38275884595
19077,26.52671755725191,47.896039603960396,10.62340967,85.84605597964376,340599.1990095911
19079,42.907124681933844,51.670792079207914,22.42366412,71.46946564885496,370247.76426121936
19081,28.78498727735369,39.48019801980198,19.72010178,80.56615776081425,304804.45865444205
19083,58.396946564885496,61.417079207920786,38.29516539,80.53435114503816,523131.62905541976
19085,31.297709923664126,34.65346534653465,44.21119593,69.3384223918575,225028.69537487224
19087,30.852417302798983,33.75618811881188,46.34223919,86.86386768447836,270608.04733933386
19089,15.585241730279897,31.71410891089109,10.62340967,75.06361323155217,167665.08894427458
19091,24.077608142493638,34.12747524752475,19.33842239,73.9821882951654,265408.98450600245
19093,18.352417302798983,23.26732673267327,32.98346056,93.98854961832062,215462.68580401628
19095,28.24427480916031,39.32549504950495,19.40203562,94.08396946564885,248070.47527594675
19097,36.06870229007634,48.4220297029703,15.9351145,75.47709923664122,275371.94147535414
19099,43.670483460559794,52.93935643564357,21.85114504,89.18575063613231,391852.33172761626
19101,27.067430025445294,24.412128712871286,62.30916031,50.12722646310432,231281.9014727221
19103,87.43638676844783,90.37747524752476,11.38676845,96.69211195928753,2473403.693353099
19105,32.66539440203562,53.03217821782178,10.62340967,78.9440203562341,244606.33274288723
19107,21.85114503816794,30.56930693069307,21.5648855,81.3295165394402,187729.41382303377
19109,32.25190839694657,52.22772277227723,10.62340967,75.63613231552164,431674.25242325244
19111,62.945292620865146,64.51113861386139,43.28880407,84.7328244274809,383055.8520957316
19113,86.70483460559797,88.76856435643565,15.42620865,98.69592875318067,1556385.9806711853
19115,17.4618320610687,28.43440594059406,13.61323155,58.17430025445292,191077.24482501924
19117,29.67557251908397,25.99009900990099,69.05216285,81.26590330788804,245867.6752488102
19119,19.1793893129771,38.613861386138616,10.62340967,79.35750636132316,268184.65122548555
19121,35.52798982188295,36.13861386138614,54.67557252,88.67684478371501,259665.9364316684
19123,29.739185750636132,39.13985148514851,22.99618321,78.91221374045801,234015.643007496
19125,34.35114503816794,48.886138613861384,13.39058524,96.81933842239185,283846.11295449606
19127,62.468193384223916,64.69678217821783,39.9173028,63.39058524173028,503954.90492230834
19129,18.479643765903308,37.34529702970298,10.62340967,80.82061068702289,198862.91715311198
19131,37.69083969465649,49.16460396039604,17.46183206,85.94147582697201,346502.8255298732
19133,25.095419847328245,29.57920792079208,36.76844784,82.029262086514,225077.08966834456
19135,10.305343511450381,22.122524752475247,10.62340967,56.93384223918575,190006.16576238547
19137,33.68320610687023,39.603960396039604,34.22391858,72.01017811704835,277023.56679935515
19139,57.76081424936387,61.07673267326733,36.76844784,86.03689567430025,395912.50830197544
19141,16.412213740458014,39.29455445544555,10.62340967,96.31043256997455,266698.66155340354
19143,14.853689567430026,14.944306930693068,51.24045802,67.52544529262087,170382.3499495224
19145,40.20356234096692,42.54331683168317,45.19720102,81.58396946564885,366221.53402773617
19147,15.458015267175574,33.849009900990104,10.62340967,86.4821882951654,302241.2704253183
19149,49.204834605597966,55.90965346534653,26.17684478,89.09033078880407,468089.2047782664
19151,33.0470737913486,40.03712871287129,30.94783715,68.6704834605598,395098.7980321033
19153,91.98473282442748,93.56435643564357,16.98473282,91.18956743002545,2854669.6033954443
19155,80.43893129770993,83.53960396039604,21.85114504,69.17938931297711,1180139.1101048908
19157,31.265903307888042,41.646039603960396,21.3740458,84.86005089058524,339394.3484397428
